id,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,calculated_host_listings_count
24114090,1,1,1,1,883,1,0,1,30,27,57,87,87,1,1
24123587,2,1,1,1,701,1,450,1,180,0,0,0,0,0,1
24124471,4,1,1,2,1647,2,400,2,30,17,44,69,154,12,7
24124665,2,1,1,1,1493,2,300,2,1125,8,16,43,314,8,2
24124750,2,1,0,1,792,1,0,1,1125,21,51,81,356,35,18
24124898,5,1,2,3,2498,3,500,1,28,3,10,23,98,17,8
24125170,16,5,6,9,10004,10,500,1,1125,3,10,23,271,11,8
24125311,2,5,1,10,701,2,0,1,365,0,0,0,0,2,1
24126173,2,1,1,1,914,2,500,2,1124,17,38,56,326,17,5
24126395,2,1,1,1,914,2,500,2,1124,15,35,53,320,17,5
24126676,3,1,0,2,1372,2,400,2,90,12,40,66,149,9,4
24128542,9,2,3,7,2650,3,548,2,1125,15,36,65,151,17,4
24128586,3,1,1,1,1494,2,400,2,60,0,0,0,0,9,1
24139666,2,1,1,1,1249,1,0,1,1125,8,38,68,157,22,8
24142027,10,3,0,5,10387,8,1218,1,1125,30,60,90,363,1,3
24142526,12,2,5,7,6488,8,500,2,1125,12,19,38,119,3,4
24142988,8,1,3,4,2742,2,700,2,1125,7,19,35,193,28,1
24146214,8,2,3,5,10905,4,400,1,1125,14,44,72,340,17,2
24148349,4,1.5,2,3,1401,3,200,1,1125,12,32,56,302,17,9
24150840,1,1,1,1,670,1,325,1,4,21,51,77,77,19,1
24152701,4,1,1,1,975,1,250,1,1125,9,32,59,59,21,6
24153290,7,2,3,3,4265,6,305,2,1124,18,48,74,161,10,13
24162744,3,1,2,3,2010,1,0,2,1125,25,55,85,171,5,1
24162833,1,1,1,1,701,1,0,1,15,30,60,90,270,1,1
24164826,3,1,1,1,2013,2,500,1,180,14,36,49,49,28,12
24164962,4,2,2,2,4569,2,950,2,1125,26,52,82,355,4,1
24165270,4,1,1,2,1218,2,300,1,364,23,53,83,346,22,6
24165424,2,1,2,1,884,1,400,2,30,0,0,0,0,6,1
24165814,7,2,3,4,4813,3,1200,2,1125,10,10,10,251,13,1
24167661,6,1,3,3,2501,3,500,20,29,0,0,0,0,9,3
24169094,4,1,1,2,1036,2,300,1,364,20,50,79,342,38,6
24169676,2,1,1,1,701,2,300,1,364,19,41,41,301,14,6
24169938,6,1,1,2,2346,4,300,1,364,21,47,75,331,31,6
24170028,2,1,1,1,914,1,500,1,1125,0,0,0,263,11,1
24170076,4,1,1,2,1005,2,300,1,364,23,53,83,350,32,6
24170886,4,1,1,1,1067,2,213,1,1125,0,0,0,0,12,7
24172122,5,1,1,2,1677,2,300,1,180,9,37,67,142,12,8
24173247,3,1,1,2,1584,2,400,2,15,7,17,25,100,8,5
24173560,4,1,2,3,1797,2,300,1,28,7,37,63,63,8,1
24174352,4,1,1,2,1432,4,457,2,1125,18,33,63,63,13,4
24175715,14,4,4,7,6001,1,600,1,1125,29,31,31,31,1,2
24181298,2,1,1,1,1005,2,150,1,1125,23,53,74,247,18,6
24186708,8,2,2,5,3812,4,400,1,1125,20,50,72,342,0,6
24187447,6,2,2,4,2775,4,350,2,15,6,16,25,102,23,5
24188522,2,1,1,1,1067,2,213,1,1125,0,0,0,0,5,7
24192203,2,1,0,1,1494,1,0,1,60,5,35,65,242,23,8
24196204,2,1,1,1,1980,1,0,1,5,24,52,80,343,3,1
24198959,4,1,1,2,1159,2,200,1,1125,0,0,0,0,42,2
24209494,4,1,1,1,1523,1,200,1,40,8,14,35,305,24,1
24213035,2,1,1,1,5513,1,0,1,30,30,60,90,90,2,1
24217457,3,1,1,1,1097,1,305,1,92,15,42,64,236,0,7
24219087,5,1,1,2,1279,2,366,1,365,25,55,83,357,1,7
24232874,1,3,4,1,762,1,0,1,1125,29,59,89,89,1,2
24233458,2,1,1,1,762,1,0,2,999,19,49,74,158,5,1
24240671,2,1,1,1,487,1,200,15,1125,30,60,90,365,0,13
24241945,2,1,1,1,1005,1,0,2,1125,21,43,73,73,18,2
24252390,3,1,1,2,2802,1,0,3,1125,27,57,87,359,0,1
24252475,3,1,1,1,1097,2,200,2,1125,12,42,72,72,27,1
24256890,7,1,2,4,1889,2,350,1,365,15,29,47,133,37,5
24258359,14,3,5,7,4996,5,888,2,1124,7,14,32,105,19,11
24258791,5,2,3,3,2010,2,500,2,90,0,6,8,106,13,1
24259961,4,1,1,1,1249,1,300,1,30,23,46,65,138,5,4
24261113,7,2,3,4,3290,3,600,1,1125,15,38,68,114,12,2
24261946,6,3,1,6,457,1,609,1,1125,22,52,82,356,17,12
24269687,2,1,1,1,822,1,0,2,360,9,27,57,57,12,2
24270279,2,1,1,1,853,1,0,1,1125,9,27,57,74,6,2
24272670,3,1,1,2,2498,2,300,2,1125,21,43,55,221,7,3
24276264,4,1,1,2,1494,2,300,2,30,4,14,39,119,1,6
24277528,4,1,1,2,1799,2,300,1,30,7,21,45,132,3,6
24277602,3,1,1,2,1797,3,0,1,60,15,45,75,163,17,3
24279587,4,2,2,2,2074,4,213,1,30,0,0,0,0,0,7
24290984,2,1,1,1,1067,2,213,1,1125,0,0,0,0,5,7
24292042,2,1,1,1,2193,1,0,1,15,30,60,90,364,2,4
24293362,2,1,1,1,944,1,0,3,30,11,32,35,206,28,3
24293438,4,3,3,4,11514,1,0,1,1125,28,58,82,169,3,1
24294638,2,1,0,1,1310,2,188,1,1125,16,46,76,351,27,3
24296252,2,1,1,2,1889,1,0,1,15,28,58,88,362,4,4
24296367,2,1,1,1,1493,1,0,1,1125,30,60,90,364,4,1
24296597,3,1,1,2,2894,1,0,1,15,27,57,84,356,1,4
24296919,4,1,1,2,3290,1,0,1,15,30,60,90,362,0,4
24302989,6,1,2,2,2802,4,500,2,1125,25,55,85,360,4,6
24303459,4,2,2,2,7015,4,1525,2,90,24,50,79,80,4,2
24314031,8,2,3,4,3202,6,488,2,365,11,29,54,62,22,2
24315629,3,1,1,1,1005,1,300,1,30,15,45,71,146,2,4
24315839,2,1,1,1,1218,1,0,1,1125,6,18,27,114,27,17
24315872,2,1,1,2,1342,1,0,2,30,0,0,0,0,1,1
24316177,2,1,0,1,853,2,188,1,1125,21,51,81,356,32,15
24317363,1,1,1,1,762,1,400,2,5,25,55,85,85,6,1
24319336,2,1,0,1,915,1,150,2,1125,0,0,0,0,4,1
24323676,10,2,4,6,792,1,750,3,1125,25,55,84,356,4,1
24327733,4,2,2,2,2010,2,1000,2,1125,26,53,83,356,2,1
24336389,2,1,1,1,1189,2,300,2,1125,0,0,0,0,13,1
24339131,2,1.5,1,1,1005,1,274,2,30,12,39,69,136,14,4
24342972,6,2,3,4,2010,3,400,2,180,18,43,70,344,7,37
24343494,2,1,1,1,1158,1,0,1,1125,6,36,61,334,18,3
24344097,4,1,2,2,1401,2,400,2,1124,11,32,55,327,10,37
24345550,2,1,1,1,914,1,0,1,40,10,31,57,63,10,7
24347643,2,1,1,1,1279,1,0,1,1125,1,11,32,122,24,3
24347791,4,1,1,2,2806,4,0,1,10,29,59,85,172,0,7
24348298,2,1,0,2,1799,1,0,1,10,29,59,89,90,0,7
24348895,5,1,1,3,3294,1,0,1,10,29,59,89,90,0,7
24350291,2,1,1,1,1067,2,213,1,1125,0,0,0,0,5,7
24350801,4,2,2,2,2074,4,213,1,1125,0,0,0,0,3,7
24351161,3,1,1,1,792,2,300,1,1125,9,39,69,248,5,4
24351321,8,1.5,2,4,3655,6,305,1,1124,19,45,65,152,12,13
24351582,1,1,1,1,609,1,0,1,1125,8,8,27,27,5,4
24352885,1,1,0,1,579,1,0,30,1125,5,5,32,180,2,1
24354207,8,2,3,4,4813,5,500,1,28,7,30,49,128,11,8
24356630,2,1,1,1,701,2,200,151,1125,0,28,58,158,4,4
24357549,8,1,3,3,2836,4,400,1,30,0,0,3,76,6,4
24359713,10,3,5,7,3198,5,400,2,1124,9,27,48,320,2,37
24361217,4,1,0,2,1706,2,200,1,1125,20,50,77,108,15,5
24364807,4,1,1,3,1738,2,500,2,1124,15,45,68,133,8,18
24365104,4,1,2,2,2985,1,0,1,1125,30,60,90,363,0,3
24366398,4,1,1,2,1342,2,300,2,1125,10,24,37,122,9,6
24368876,2,1,1,1,1493,2,0,2,7,14,42,72,72,18,1
24384566,8,1,3,4,2592,4,400,1,180,11,32,45,310,14,8
24385712,3,1,1,3,914,1,0,30,1125,0,0,0,260,0,46
24392169,5,1,1,3,1889,4,350,2,28,6,19,28,116,7,11
24403524,4,1,0,1,1097,2,400,2,1125,10,26,39,296,2,8
24404609,6,1,1,3,1980,4,300,1,1125,20,50,76,162,15,5
24405604,2,1,1,1,1493,1,0,2,1125,22,52,82,82,16,1
24411799,15,3,3,9,5978,12,350,1,15,5,19,26,77,8,11
24414569,8,2,3,4,2589,6,609,2,1125,18,48,78,142,3,1
24415176,2,1,1,1,1005,1,0,2,1125,15,32,62,334,8,1
24416607,2,1,1,1,762,1,250,28,1125,22,39,53,58,11,3
24418893,11,2,4,9,6092,5,609,1,1125,12,22,40,279,18,15
24420376,8,2,3,4,2437,6,609,2,1125,7,27,53,142,15,2
24424280,2,1,1,1,793,1,155,1,1125,15,38,65,153,7,1
24425168,4,1,2,3,1462,2,500,1,15,4,32,55,59,48,2
24425265,4,1,1,1,1189,2,152,2,30,26,56,86,87,6,2
24432424,2,1,1,1,6954,2,0,1,1125,16,43,73,225,1,9
24432952,1,1,1,1,792,1,0,1,30,25,55,85,85,2,1
24438476,2,1,1,1,4605,2,1000,1,1125,27,55,85,275,0,2
24438550,2,1,1,2,3808,2,1000,1,1125,28,58,88,278,1,2
24442335,6,2,2,3,3355,3,762,1,50,6,14,41,42,17,15
24454069,1,1,1,1,670,1,200,1,30,0,0,4,77,6,4
24455774,4,1,1,2,1799,2,400,2,300,4,19,32,295,15,18
24457434,1,1,1,1,762,1,0,1,1125,27,57,87,87,0,1
24457918,4,1,0,4,1006,4,200,3,1125,2,2,2,2,12,1
24457926,6,2,1,6,2985,1,600,1,1125,28,56,84,205,0,7
24470522,16,2,4,9,7311,16,609,10,1125,25,55,85,356,6,1
24482525,3,1,1,1,2315,2,500,1,1125,30,60,90,306,0,8
24482543,3,1,1,1,2315,2,500,1,1125,27,55,85,358,0,8
24483478,3,1,1,1,1098,2,0,1,1125,7,21,35,112,31,13
24485338,2,1,1,1,609,1,0,2,30,30,60,62,62,1,3
24485842,2,1,1,1,1279,1,0,1,1125,11,39,67,246,70,12
24487320,6,2.5,3,4,3960,6,609,2,60,0,27,57,57,2,1
24488091,6,2,0,3,6001,1,0,1,1125,30,60,90,90,0,1
24490100,2,1,1,1,1799,2,0,1,7,24,43,66,155,1,18
24490344,5,1,1,3,3294,5,0,1,7,25,47,67,154,0,18
24490489,4,1,1,2,1188,2,300,1,365,24,54,83,348,18,6
24490492,5,1,1,3,1555,2,499,1,1125,19,45,75,76,19,53
24490573,2,1,1,1,1493,2,0,1,7,27,55,84,174,4,18
24496059,2,1,0,1,854,1,0,2,1125,2,20,41,127,2,16
24501277,2,2,1,1,1066,1,457,2,100,11,31,54,137,19,12
24502329,5,1,3,2,1464,1,0,30,1125,0,0,0,20,0,5
24504130,3,1,0,2,1401,2,350,1,365,10,23,36,201,26,1
24504585,2,1,1,1,1006,2,400,1,30,23,53,83,84,1,11
24504611,2,1,2,1,1220,1,0,30,1125,0,0,0,20,0,5
24505057,2,1,1,1,4996,1,0,1,99,14,44,74,163,0,5
24507520,16,4.5,1,16,701,1,530,1,365,26,56,86,347,3,3
24509429,8,5.5,4,4,2894,4,800,2,1124,29,59,89,89,3,1
24510559,3,1,1,3,792,1,200,2,30,14,41,71,71,0,1
24512459,8,8,1,8,4508,1,0,1,1125,30,60,89,361,0,32
24512784,12,8,2,12,6397,1,0,1,1125,30,60,89,358,0,32
24512940,16,8,3,20,8986,1,0,1,1125,30,60,89,358,0,32
24513058,16,8,4,24,10814,1,0,1,1125,30,60,89,358,0,32
24513284,16,8,6,26,12002,1,0,1,1125,30,60,89,358,0,32
24515488,8,1,2,4,2714,4,300,2,1125,2,10,21,97,23,5
24517900,1,1,1,1,518,1,250,2,45,23,53,79,79,15,1
24524093,2,1,1,1,1982,2,300,1,1125,24,54,84,94,1,4
24524113,2,1,1,1,1891,2,300,1,1125,25,55,85,95,0,4
24524127,8,2,3,4,2531,6,300,2,1125,5,5,10,83,1,12
24524257,3,1,1,2,2897,3,300,1,1125,24,43,69,77,0,4
24524266,2,1,1,2,2285,2,300,1,1125,26,54,84,94,0,4
24525340,4,1,2,2,1647,1,495,2,10,8,19,35,36,1,2
24526719,3,1,1,2,793,1,0,5,28,0,0,0,0,0,1
24527488,1,1,1,2,1005,1,0,1,1125,23,53,83,173,0,2
24529765,1,1,1,1,1158,1,0,1,1125,28,58,87,356,0,5
24532982,2,1,1,1,1188,1,300,2,15,10,36,61,144,15,1
24534022,4,1,0,1,1464,2,500,1,1125,20,50,76,347,13,9
24534421,2,1,1,1,1279,2,0,1,31,17,46,70,160,23,5
24545117,2,1,1,1,457,1,0,7,1125,0,0,0,0,4,1
24545494,2,1,1,1,1799,1,0,2,1125,0,0,0,0,2,1
24545927,2,1,1,1,1218,1,0,1,1125,5,18,29,113,19,17
24546173,10,1,2,5,3294,8,300,1,30,11,41,69,151,17,11
24546490,2,1,1,1,1067,2,213,1,1125,0,0,0,0,5,7
24547138,5,1,1,1,3046,2,305,2,1125,8,13,18,105,11,4
24552491,2,1,1,1,548,1,0,1,1125,20,50,80,80,15,53
24555533,4,1,1,2,1006,2,300,2,1125,12,42,72,72,12,8
24561325,2,1,1,1,884,2,200,1,1125,0,0,0,0,27,2
24561426,2,1,0,1,1462,1,0,1,1125,22,52,82,353,4,1
24563246,5,1,3,3,2285,2,548,1,1124,9,39,58,328,5,5
24568737,2,1,1,1,792,2,305,1,365,19,49,77,163,11,2
24573006,11,3,3,6,4270,2,762,2,1125,18,30,55,233,5,2
24583332,2,1,1,1,944,2,200,2,1125,26,56,81,165,13,8
24585011,2,1,1,1,1554,1,0,1,1125,7,34,61,328,21,8
24585159,2,1,1,2,762,1,0,30,1125,0,0,0,20,1,5
24585171,2,1,1,2,762,1,0,30,1125,0,0,0,20,0,5
24585186,1,1,1,1,579,1,0,30,1125,0,0,0,52,1,5
24586452,5,1,1,2,1891,4,400,1,1125,19,43,60,146,14,2
24589627,2,1,1,1,1799,2,0,1,7,16,37,59,147,1,18
24607628,4,1,0,2,2010,2,500,2,1125,10,34,56,143,15,2
24608940,3,1,1,2,2287,3,0,1,7,23,43,64,154,0,18
24609055,4,1,1,2,2806,4,0,1,7,25,46,71,162,0,18
24612655,1,1,1,1,609,1,0,30,1125,1,1,1,242,0,40
24613432,1,1,1,1,518,1,0,30,1125,0,0,28,303,0,40
24614330,2,1,0,1,2711,1,0,3,99,9,34,61,151,9,16
24616021,2,1,1,1,1189,2,300,2,14,2,13,41,42,16,2
24617657,3,1,1,2,762,2,600,1,1125,1,1,24,24,25,3
24619413,2,1,1,1,914,1,250,1,1125,23,53,83,83,15,2
24619643,5,1,1,2,1220,2,300,2,1124,4,15,45,126,17,8
24621171,5,1,2,3,2985,4,500,2,1125,15,34,54,219,0,4
24623218,5,1,2,3,2193,2,350,3,21,5,30,52,85,3,1
24629992,16,7,7,10,14987,12,500,1,28,1,7,19,268,1,8
24634328,1,1,1,1,609,1,0,30,1125,0,0,0,241,0,40
24634893,4,3,1,4,488,1,0,1,1125,25,55,85,141,0,5
24637215,1,1,1,1,1036,1,0,1,1125,0,0,0,201,1,9
24638492,1,1,1,12,518,1,0,1,1125,30,60,90,365,0,5
24638884,4,1,1,2,1858,1,0,1,1125,0,0,0,201,0,9
24639115,5,1,1,5,2894,1,0,1,1125,15,36,59,115,0,5
24639201,2,1,1,1,915,2,500,1,1125,3,21,46,134,22,1
24640376,2,1,1,1,1037,1,0,1,1125,15,43,72,127,0,5
24640544,5,1,2,4,2989,4,450,3,1125,0,0,0,75,2,33
24640585,6,2,2,4,2224,6,0,2,1125,0,3,8,100,9,12
24641532,3,1,1,3,1432,1,0,1,1125,0,0,0,201,2,9
24641950,1,1,1,4,518,1,0,1,1125,0,0,0,201,0,9
24642432,3,1,1,2,1493,1,0,1,1125,0,0,0,201,0,9
24660396,2,1,1,1,1889,2,0,1,1125,20,50,80,355,9,7
24661384,2,1,0,1,945,2,188,1,1125,21,51,81,356,37,1
24662716,2,1,1,1,1249,1,0,1,1125,0,0,0,203,0,9
24663553,2,1,1,1,2071,1,0,1,1125,27,57,87,273,1,6
24663677,2,1,1,1,2376,1,0,1,1125,29,59,89,275,0,6
24663982,1,1,1,4,518,1,0,1,1125,0,0,0,201,1,9
24669483,4,.5,1,2,1614,2,450,1,31,24,54,84,84,18,4
24670865,2,.5,1,1,1005,1,380,1,31,29,59,89,89,30,4
24674543,5,1,2,3,2043,4,0,2,1125,3,6,6,108,0,12
24681024,2,1,1,1,2013,2,380,1,1125,0,0,0,0,0,1
24682537,3,1,1,2,2589,1,0,1,1125,24,53,73,258,0,6
24683949,1,1,1,5,518,1,0,1,1125,0,0,0,201,0,9
24683952,1,1,1,5,518,1,0,1,1125,0,0,0,201,0,9
24684289,3,1,1,2,1342,2,450,2,1124,10,29,59,59,10,6
24693782,6,2,2,4,2437,3,305,2,150,18,40,70,345,16,2
24694423,8,2,2,8,2985,4,500,3,1125,2,10,14,162,23,1
24702462,4,1,1,1,1098,2,300,2,1125,5,12,32,106,16,8
24703731,4,1,1,2,1279,1,0,2,1125,28,58,88,164,5,2
24704963,3,1,1,2,1372,2,450,2,1124,7,8,35,36,9,6
24707836,4,1,1,2,1188,4,300,1,1125,29,56,86,94,7,3
24720206,3,1,1,2,2894,1,800,1,1125,25,49,75,261,0,6
24720613,4,1,1,2,2894,1,800,1,1125,25,55,80,266,0,6
24720723,4,1,1,2,3594,1,800,1,1125,28,54,84,270,0,6
24721478,5,1,2,2,2498,2,457,2,90,0,0,7,12,0,12
24723050,1,1,1,1,335,1,0,1,60,0,0,0,0,2,1
24725250,6,1,0,3,1311,2,300,2,1125,10,30,48,317,4,2
24725347,3,1,0,1,1310,2,300,2,1125,9,29,57,330,5,2
24726011,4,1,2,2,3198,1,0,3,30,0,0,0,28,0,1
24728257,2,1,1,1,1005,1,300,2,31,14,44,71,71,4,3
24728656,11,3,3,6,6701,4,609,1,1125,18,29,55,232,13,5
24737344,2,1,1,1,1188,1,0,1,30,13,37,60,141,30,1
24738091,2,1,0,1,1218,1,0,2,999,10,40,65,147,5,3
24738213,4,1,1,2,1189,1,400,2,1125,11,27,57,58,17,2
24738534,6,1,1,2,1066,4,450,3,1125,24,51,81,81,2,3
24740273,12,2,3,6,3507,6,300,1,365,3,8,10,224,29,15
24740340,2,1,1,1,883,1,200,1,1125,1,1,1,1,31,1
24742544,16,6,10,14,12002,10,1000,2,1124,4,8,22,87,0,10
24748309,2,1,1,2,1279,2,300,2,1125,29,59,89,89,0,1
24759984,2,1,1,1,5361,1,0,1,1125,18,48,78,352,0,5
24760160,2,1,1,2,5513,1,0,1,1125,18,48,78,352,0,5
24760296,2,1,1,1,6001,1,0,1,1125,16,46,76,350,1,5
24760515,2,1,1,1,6610,1,0,1,1125,18,48,78,353,1,5
24760732,2,1,1,1,1098,1,0,1,50,0,0,0,0,6,1
24761067,2,1,1,1,822,2,150,1,20,22,52,71,147,32,6
24761608,9,2,2,4,3599,4,400,2,1124,7,12,31,289,2,37
24761652,2,1,1,2,2013,2,400,2,1124,13,23,45,315,4,37
24762798,3,1,1,2,762,2,600,1,1125,0,0,23,23,30,3
24762910,2,1,1,1,1828,2,305,2,1125,13,43,72,159,16,4
24764303,2,1,1,1,1005,1,200,28,1125,23,41,55,58,5,3
24769276,2,1,1,1,1189,2,0,1,1124,19,49,74,162,13,1
24769914,6,1,1,3,2802,4,500,2,1125,11,32,49,135,22,3
24781614,6,2,3,3,2711,2,609,3,99,11,11,11,11,2,16
24783533,2,1,0,1,884,1,0,1,1125,10,37,67,338,30,15
24784358,3,1,1,2,1371,2,160,3,1124,0,0,0,38,9,3
24788189,2,1,1,1,1645,2,400,2,40,0,0,6,6,15,3
24789228,4,1,1,2,1647,2,300,1,30,7,18,33,302,12,1
24791065,4,1,1,2,1647,2,400,2,1124,6,25,52,53,10,1
24794298,6,1,2,3,3198,4,500,1,1125,4,19,38,304,8,7
24808192,8,1.5,3,4,3990,1,0,1,1125,18,48,68,242,16,2
24808520,2,1,1,1,1401,1,0,2,30,26,56,86,359,3,2
24808936,4,1,1,2,1371,4,457,2,1125,1,1,29,29,3,4
24809319,4,1,1,2,2589,1,500,1,1125,25,55,84,359,0,10
24809361,2,1,1,2,2193,1,500,1,1125,25,49,77,352,0,10
24809389,3,1,1,3,2409,1,500,1,1125,23,48,76,349,0,10
24810261,1,1,1,1,1493,1,0,1,1125,29,59,89,89,6,1
24810359,3,1,1,3,335,1,300,1,32,0,30,60,64,35,2
24812282,2,2,0,2,2985,1,0,1,60,28,58,88,363,0,1
24812560,8,1,0,4,1950,4,400,1,1125,11,26,30,112,37,5
24813790,4,1,2,2,1675,2,200,1,30,8,12,12,12,6,7
24814025,3,1,1,1,1371,2,300,1,180,5,11,28,28,15,7
24817166,2,1,1,0,2989,2,0,1,1125,29,59,89,362,0,13
24823519,1,1,1,1,762,1,0,1,1125,30,60,90,365,0,9
24823525,1,1,1,1,762,1,0,1,1125,30,60,90,365,0,9
24823528,1,1,1,1,823,1,0,1,1125,30,60,90,365,0,9
24823533,1,1,1,1,822,1,0,1,1125,30,60,90,365,0,9
24823565,1,1,1,1,975,1,0,1,1125,30,60,90,365,0,9
24823579,1,1,1,1,975,1,0,1,1125,30,60,90,365,0,9
24823583,2,1,1,2,1340,1,0,1,1125,30,60,90,365,0,9
24823588,2,1,1,2,1340,1,0,1,1125,30,60,90,365,0,9
24823703,6,1,1,3,2501,3,500,2,1124,15,34,59,150,17,12
24825100,2,1,1,2,1005,3,0,2,90,12,42,72,106,25,5
24833234,14,4,5,7,7493,1,0,1,1125,10,17,29,178,19,2
24834211,1,1,1,0,2745,1,0,1,1125,28,58,88,361,0,13
24834227,1,1,1,0,3965,1,0,1,1125,29,59,89,363,0,13
24836510,2,1,1,0,3965,2,0,1,1125,29,59,89,362,0,13
24836888,2,1,1,1,2592,2,500,1,1125,16,37,63,334,3,10
24836896,2,1,1,1,1797,2,500,1,1125,27,57,87,360,0,10
24836912,3,1,1,2,2409,3,500,1,1125,24,53,82,355,0,10
24836940,2,1,1,1,2196,2,500,1,1125,29,59,89,364,0,10
24836964,1,1,1,1,1586,1,500,1,1125,23,47,50,83,0,10
24836978,2,1,1,1,2013,2,500,1,1125,27,57,87,362,0,10
24836986,4,1,1,2,2714,4,500,1,1125,20,46,70,342,0,10
24837321,1,1,1,0,2745,1,0,1,1125,28,58,88,361,0,13
24838434,3,2,2,2,3111,1,0,1,1125,0,0,0,0,1,1
24838641,2,1,1,1,1371,1,0,3,1125,4,19,49,139,7,15
24839014,2,1,1,1,5940,1,0,1,1125,30,60,90,365,0,2
24839290,2,1,1,1,6641,1,0,1,1125,30,60,90,365,0,2
24839461,1,1,1,0,2470,1,0,1,1125,30,60,90,365,0,6
24839476,1,1,1,0,2285,1,0,1,1125,30,60,90,365,0,6
24839491,1,1,1,0,2470,1,0,1,1125,23,52,81,356,0,6
24839698,1,1,1,0,2470,1,0,1,1125,30,60,90,365,0,6
24839709,1,1,1,0,2287,1,0,1,1125,30,60,90,365,0,6
24839716,1,1,1,0,2470,1,0,1,1125,23,52,81,356,0,6
24842129,2,3,1,1,1097,1,0,1,1125,29,59,89,89,7,22
24842326,2,3,1,1,822,1,0,1,1125,20,50,80,80,4,22
24842518,2,3,1,1,640,1,0,1,1125,24,54,84,84,7,22
24842926,2,3,1,1,579,1,0,1,1125,21,51,81,81,7,22
24858213,6,1,1,1,1860,6,400,3,1125,15,36,56,322,6,3
24860320,4,1,1,3,1494,2,300,1,29,0,0,0,0,15,3
24865860,4,1,0,1,2592,1,500,2,1125,19,41,65,333,1,1
24878089,3,1,1,1,1675,1,0,2,1125,13,43,72,158,13,1
24878098,3,3,1,2,975,1,0,1,1125,24,50,80,80,10,22
24878325,2,3,1,1,609,1,0,1,1125,24,54,84,84,0,22
24878657,2,3,1,1,640,1,0,1,1125,15,45,75,75,6,22
24880148,2,3,1,1,609,1,0,1,1125,18,43,71,71,7,22
24880296,2,3,1,1,579,1,0,1,1125,8,38,68,68,2,22
24880421,2,3,1,1,609,1,0,1,1125,25,55,85,85,5,22
24880549,2,3,1,1,609,1,0,1,1125,25,55,85,85,2,22
24880641,2,3,1,1,609,1,0,1,1125,17,47,77,77,1,22
24880735,2,1,1,1,1279,1,0,1,1125,23,53,83,83,5,22
24884689,7,2,3,4,4849,5,500,1,35,5,6,19,271,11,5
24886279,8,2,3,3,5483,6,305,2,120,20,42,62,65,8,1
24896344,4,1,1,2,1097,4,500,3,1125,14,35,62,144,5,3
24898752,1,1,1,1,518,1,0,1,1125,30,60,88,359,0,15
24898753,1,1,1,1,487,1,0,1,1125,30,60,88,359,0,15
24898943,1,1,1,0,2745,1,0,1,1125,28,58,88,361,0,13
24899815,2,1,1,1,1218,1,0,1,1125,29,59,87,358,0,15
24900159,1,1,1,1,487,1,0,1,1125,29,59,87,358,1,15
24901015,2,1,1,1,640,1,198,2,1125,19,21,21,21,2,3
24901795,4,1,2,2,1188,4,400,2,1125,21,23,23,23,2,3
24904120,4,1,1,2,1066,2,424,1,1124,2,32,62,337,4,5
24910468,13,2,2,7,2501,4,300,1,1125,10,14,29,295,5,10
24911700,2,1,1,1,1158,1,213,1,1125,5,30,60,60,6,1
24913028,2,1,1,1,1098,2,300,2,1125,11,37,67,156,14,8
24914716,2,1,0,1,1006,1,0,2,1125,7,32,62,149,2,16
24915246,2,1,0,1,1006,1,0,2,1125,11,37,67,156,2,16
24917930,5,2,3,3,2985,1,0,1,1125,26,52,82,82,2,1
24919724,2,1,1,0,2989,2,0,1,1125,29,59,89,362,0,13
24922103,1,1,1,1,518,1,0,1,1125,30,60,88,359,1,15
24922372,1,1,1,1,762,1,0,1,1125,30,60,88,359,0,15
24922646,3,1,1,2,1614,1,0,1,1125,30,60,88,359,0,15
24922686,2,1,1,1,762,2,600,1,1125,17,17,45,45,28,3
24923399,2,1,1,1,701,1,0,1,100,26,56,86,174,9,1
24923413,4,1,2,2,10997,4,0,1,1125,12,14,33,33,0,3
24923466,2,1,1,1,7158,2,0,1,1125,12,28,57,91,1,3
24923669,2,1,1,1,7158,2,0,1,1125,12,28,57,86,0,3
24925136,3,1,1,1,2224,1,509,2,1125,28,58,88,114,6,2
24930219,4,1,1,1,1006,2,300,2,1125,16,46,76,165,15,8
24930855,2,1,1,1,1098,1,0,2,1125,1,26,56,143,13,8
24932654,4,1,0,2,1249,1,300,1,90,11,41,71,71,4,46
24934288,4,1,1,1,1797,1,350,1,50,9,26,51,51,12,1
24935510,2,1,1,1,701,1,0,1,1125,23,53,83,83,17,53
24935987,2,1,0,2,1401,1,0,5,20,23,53,83,173,1,1
24942926,2,1.5,1,1,1158,2,0,1,21,20,42,72,72,5,3
24943872,2,1,1,1,1706,2,150,1,1125,9,33,55,229,18,6
24948218,2,1,1,1,1889,2,600,1,1125,20,50,80,355,1,7
24949301,9,1,2,5,2985,4,525,2,1124,5,17,43,125,12,4
24950953,9,2,3,9,3899,3,274,2,1125,15,30,54,100,4,2
24956401,4,1,1,2,2379,1,0,2,1125,14,41,71,162,14,21
24957405,7,1,3,4,3080,7,350,2,1125,18,39,69,160,7,21
24959094,3,1,0,1,1523,2,457,1,1125,30,60,90,90,0,7
24960844,3,1,1,1,1158,2,500,1,1125,12,42,66,333,13,8
